Time irr_g irr_dir irr_diff temp city
2010-11-01T06:00 719.21 519.95 179.63 13.84 Mizpe
2010-11-01T07:00 860.49 628.86 208.49 15.37 Mizpe
2010-11-01T08:00 931.51 690.6 217.91 16.90 Mizpe
2010-11-01T09:00 958.74 715.19 221.28 18.42 Mizpe
2010-11-01T10:00 930.76 687.91 220.7 18.93 Mizpe
2010-11-01T11:00 914.01 678.06 212.5 19.44 Mizpe
2010-11-01T12:00 725.46 497.42 206.93 19.95 Mizpe
2010-11-01T13:00 608.32 423.79 167.89 18.90 Mizpe
2010-11-01T14:00 226.45 155.52 65.71 17.85 Mizpe
2010-11-01T15:00 0.0 0.0 0.0 16.80 Mizpe
2010-11-01T16:00 0.0 0.0 0.0 15.78 Mizpe
2010-11-01T17:00 0.0 0.0 0.0 14.76 Mizpe
2010-11-01T18:00 0.0 0.0 0.0 13.74 Mizpe
2010-11-01T19:00 0.0 0.0 0.0 13.32 Mizpe
2010-11-01T20:00 0.0 0.0 0.0 12.90 Mizpe
2010-11-01T21:00 0.0 0.0 0.0 12.48 Mizpe
2010-11-01T22:00 0.0 0.0 0.0 12.29 Mizpe
2010-11-01T23:00 0.0 0.0 0.0 12.09 Mizpe
2010-12-01T00:00 0.0 0.0 0.0 0.44 Zurich
2010-12-01T01:00 0.0 0.0 0.0 0.44 Zurich
2010-12-01T02:00 0.0 0.0 0.0 0.44 Zurich
2010-12-01T03:00 0.0 0.0 0.0 0.44 Zurich
2010-12-01T04:00 0.0 0.0 0.0 0.37 Zurich
2010-12-01T05:00 0.0 0.0 0.0 0.30 Zurich
2010-12-01T06:00 0.0 0.0 0.0 0.23 Zurich
2010-12-01T07:00 0.0 0.0 0.0 0.75 Zurich
2010-12-01T08:00 203.58 144.98 53.37 1.26 Zurich
2010-12-01T09:00 260.64 171.45 80.32 1.77 Zurich
2010-12-01T10:00 289.92 182.75 96.56 2.73 Zurich
2010-12-01T11:00 295.25 183.68 100.58 3.69 Zurich
2010-12-01T12:00 317.68 208.2 98.42 4.65 Zurich
2010-12-01T13:00 302.44 207.57 85.06 4.40 Zurich
2010-12-01T14:00 252.8 180.49 65.45 4.16 Zurich
2010-12-01T15:00 5.87 0.0 4.7 3.91 Zurich
2010-12-01T16:00 0.0 0.0 0.0 3.30 Zurich
2010-12-01T17:00 0.0 0.0 0.0 2.69 Zurich
2010-12-01T18:00 0.0 0.0 0.0 2.07 Zurich
2010-12-01T19:00 0.0 0.0 0.0 1.71 Zurich
2010-12-01T20:00 0.0 0.0 0.0 1.34 Zurich
2010-12-01T21:00 0.0 0.0 0.0 0.97 Zurich
2010-12-01T22:00 0.0 0.0 0.0 0.80 Zurich
2010-12-01T23:00 0.0 0.0 0.0 0.64 Zurich
2010-12-01T00:00 0.0 0.0 0.0 8.64 Rome
2010-12-01T01:00 0.0 0.0 0.0 8.59 Rome
2010-12-01T02:00 0.0 0.0 0.0 8.54 Rome
2010-12-01T03:00 0.0 0.0 0.0 8.49 Rome
2010-12-01T04:00 0.0 0.0 0.0 8.33 Rome
2010-12-01T05:00 0.0 0.0 0.0 8.18 Rome
2010-12-01T06:00 0.0 0.0 0.0 8.02 Rome
2010-12-01T07:00 237.42 181.68 51.72 8.90 Rome
2010-12-01T08:00 457.84 331.92 114.27 9.79 Rome
2010-12-01T09:00 573.23 416.8 140.37 10.67 Rome
2010-12-01T10:00 620.94 449.19 153.88 11.36 Rome
2010-12-01T11:00 632.36 455.47 158.6 12.05 Rome
2010-12-01T12:00 614.81 444.46 152.6 12.75 Rome
2010-12-01T13:00 545.86 392.37 138.07 12.56 Rome
2010-12-01T14:00 439.81 319.47 109.62 12.38 Rome
2010-12-01T15:00 10.88 0.0 8.8 12.19 Rome
2010-12-01T16:00 0.0 0.0 0.0 11.45 Rome
2010-12-01T17:00 0.0 0.0 0.0 10.70 Rome
2010-12-01T18:00 0.0 0.0 0.0 9.95 Rome
2010-12-01T19:00 0.0 0.0 0.0 9.61 Rome
2010-12-01T20:00 0.0 0.0 0.0 9.27 Rome
2010-12-01T21:00 0.0 0.0 0.0 8.94 Rome
2010-12-01T22:00 0.0 0.0 0.0 8.80 Rome
2010-12-01T23:00 0.0 0.0 0.0 8.66 Rome
2010-12-01T00:00 0.0 0.0 0.0 8.04 Mizpe
2010-12-01T01:00 0.0 0.0 0.0 7.86 Mizpe
2010-12-01T02:00 0.0 0.0 0.0 7.67 Mizpe
2010-12-01T03:00 0.0 0.0 0.0 7.49 Mizpe
2010-12-01T04:00 0.0 0.0 0.0 7.94 Mizpe
2010-12-01T05:00 272.62 199.03 68.37 8.39 Mizpe
2010-12-01T06:00 628.54 455.04 157.21 8.84 Mizpe
2010-12-01T07:00 807.75 591.45 194.12 10.39 Mizpe
2010-12-01T08:00 896.28 663.15 209.35 11.95 Mizpe
2010-12-01T09:00 920.87 683.55 213.82 13.51 Mizpe
2010-12-01T10:00 897.75 662.94 211.79 13.99 Mizpe
2010-12-01T11:00 833.56 599.01 211.78 14.48 Mizpe
2010-12-01T12:00 789.96 574.36 193.86 14.96 Mizpe
2010-12-01T13:00 525.86 359.68 151.4 13.97 Mizpe
2010-12-01T14:00 246.77 175.1 66.96 12.97 Mizpe
2010-12-01T15:00 0.0 0.0 0.0 11.98 Mizpe
2010-12-01T16:00 0.0 0.0 0.0 11.15 Mizpe
2010-12-01T17:00 0.0 0.0 0.0 10.31 Mizpe
2010-12-01T18:00 0.0 0.0 0.0 9.47 Mizpe
2010-12-01T19:00 0.0 0.0 0.0 9.06 Mizpe
2010-12-01T20:00 0.0 0.0 0.0 8.65 Mizpe
2010-12-01T21:00 0.0 0.0 0.0 8.23 Mizpe
2010-12-01T22:00 0.0 0.0 0.0 8.13 Mizpe
2010-12-01T23:00 0.0 0.0 0.0 8.04 Mizpe
